nr_pessoa_juridica,status_diferenciada,status_especial,Porte_Grande,Porte_Médio,Porte_Pequeno,cluster
9307175,0,0,0,0,1,0
17863367,0,0,0,0,1,3
3754034,1,0,1,0,0,2
19794760,0,0,0,0,1,0
24409813,0,0,0,0,1,3
7062501,0,0,0,0,1,0
12751810,0,0,0,1,0,2
9469864,0,0,0,0,1,0
10564668,0,0,0,0,1,0
1663651,0,0,0,0,1,0
7823179,0,0,0,0,1,0
28025857,0,0,0,0,1,0
9482066,0,0,0,0,1,2
36360346,0,0,0,0,1,3
14472519,0,0,0,0,1,2
34710973,0,0,0,0,1,0
15012636,0,0,0,0,1,1
9425098,0,0,0,1,0,2
9198590,0,0,0,0,1,0
25805800,0,0,0,0,1,3
7981315,0,0,0,0,1,0
25668310,0,0,0,0,1,0
15628699,0,0,0,0,1,0
16415416,0,0,0,0,1,0
29850889,0,0,0,0,1,1
15794545,0,0,0,0,1,0
27981352,0,0,0,0,1,3
6507653,0,0,0,0,1,0
8223025,0,0,0,0,1,0
8317868,0,0,0,0,1,0
18956481,0,0,0,0,1,1
9793764,0,0,0,0,1,0
10696759,0,0,0,0,1,0
23679106,0,0,0,0,1,1
21914225,0,0,0,0,1,3
3253668,0,0,0,0,1,0
14866181,0,0,0,1,0,2
15893501,0,0,0,0,1,0
26474813,0,0,0,0,1,0
21752312,0,0,0,0,1,3
23093832,0,0,0,0,1,3
20401421,0,0,0,0,1,0
37652176,0,0,0,0,1,1
28940441,0,0,0,0,1,1
7703817,0,0,0,0,1,0
30282300,0,0,0,0,1,1
6204865,0,0,0,0,1,0
25591885,0,0,0,0,1,1
16217040,0,0,0,0,1,0
17750850,0,0,0,0,1,1
8933559,0,0,0,0,1,0
3255782,0,0,0,0,1,0
11012629,0,0,0,0,1,2
14803992,0,0,0,0,1,0
40979030,0,0,0,0,1,1
19698846,0,0,0,0,1,0
30561972,0,0,0,0,1,1
21012915,0,0,0,0,1,3
28072773,0,0,0,0,1,0
9006103,0,0,0,0,1,0
17957041,0,0,0,0,1,3
4572562,0,0,0,0,1,0
3418359,0,0,0,0,1,0
5946630,0,0,0,0,1,0
1100405,0,0,0,0,1,0
25927852,0,0,0,0,1,1
4678861,0,0,0,0,1,0
39794379,0,0,0,0,1,3
472350,0,0,0,0,1,0
9189076,0,0,0,0,1,0
3059842,0,0,0,0,1,2
16162628,0,0,0,0,1,0
16439094,0,0,0,0,1,0
15294907,0,0,0,0,1,0
25873876,0,0,0,0,1,2
22373290,0,0,0,0,1,0
25169881,0,0,0,0,1,0
2905026,0,0,0,0,1,0
2089984,0,0,0,0,1,0
28825234,0,0,0,0,1,1
23139592,0,0,0,0,1,1
32768549,0,0,0,0,1,1
19739783,0,0,0,0,1,0
9724839,0,0,0,0,1,0
18858380,0,0,0,0,1,2
32742149,0,0,0,0,1,0
3990572,0,0,0,0,1,0
15743053,0,0,0,0,1,1
20014070,0,0,0,0,1,0
14201486,0,0,0,0,1,0
10727420,0,0,0,0,1,0
17978807,0,0,0,0,1,3
7287499,0,0,0,0,1,0
40285998,0,0,0,0,1,1
3662171,0,0,0,0,1,0
10456165,0,0,0,0,1,0
14639094,0,0,0,0,1,0
14787280,0,0,0,1,0,2
7551823,0,0,0,0,1,0
1895249,0,0,0,0,1,0
14377078,0,0,0,0,1,0
14548414,0,0,0,0,1,0
1884915,1,0,1,0,0,2
11869808,0,0,0,1,0,2
26650522,0,0,0,0,1,3
58010,0,0,0,0,1,0
15932379,0,0,0,0,1,0
7121213,0,0,0,0,1,3
14646536,0,0,0,0,1,0
16284712,0,0,0,0,1,1
21876193,0,0,0,0,1,0
8219676,0,0,0,0,1,0
23442129,0,0,0,0,1,3
37700805,0,0,0,0,1,3
15812605,0,0,0,0,1,2
7026296,0,0,0,0,1,3
10812698,0,0,0,0,1,0
27675382,0,0,0,0,1,1
1091252,0,0,0,0,1,3
32672126,0,0,0,0,1,3
9407301,0,0,0,0,1,0
15786595,0,0,0,0,1,0
7337297,0,0,0,0,1,3
4450128,0,0,0,0,1,0
31928730,0,0,0,0,1,3
26702228,0,0,0,0,1,1
21588428,0,0,0,0,1,3
23070625,0,0,0,0,1,3
2544508,0,0,0,0,1,0
38115489,0,0,0,0,1,0
2551928,0,0,0,0,1,0
9571469,0,0,0,0,1,1
30876904,0,0,0,0,1,1
32650184,0,0,0,0,1,1
11381197,0,0,0,0,1,0
16038180,0,0,0,0,1,0
6770470,0,0,0,0,1,0
14819947,0,0,0,0,1,2
2958375,0,0,0,0,1,3
16963080,0,0,0,0,1,1
10929889,0,0,0,0,1,3
723632,0,0,0,0,1,0
5604314,0,0,0,0,1,2
1713745,0,0,0,1,0,2
7460358,0,0,0,0,1,0
12028290,0,0,0,0,1,3
17931896,0,0,0,0,1,0
20483372,0,0,0,0,1,0
425313,0,0,0,0,1,0
4167995,0,0,0,0,1,0
4199999,0,0,0,0,1,0
14571949,0,0,0,0,1,0
35458993,0,0,0,0,1,3
11383968,0,0,0,0,1,0
10017383,0,0,0,0,1,0
12623189,0,0,0,0,1,0
6187903,0,0,0,0,1,1
38835689,0,0,0,0,1,0
6627092,0,0,0,0,1,3
9973007,0,0,0,0,1,0
25857199,0,0,0,0,1,0
117590,0,0,0,0,1,2
23022433,0,0,0,0,1,3
8933455,0,0,0,0,1,0
18896102,0,0,0,0,1,3
21940330,0,0,0,0,1,0
659582,0,0,0,0,1,1
42114040,0,0,0,0,1,0
2941677,0,0,0,0,1,0
4816202,0,0,0,0,1,0
19943272,0,0,0,0,1,0
34488689,0,0,0,0,1,3
31652423,0,0,0,0,1,3
11576473,0,0,0,0,1,0
3570665,0,0,0,0,1,0
14287305,0,0,0,0,1,0
11702085,0,0,0,0,1,0
1772558,0,0,0,0,1,2
23086623,0,0,0,0,1,3
3540109,0,0,0,0,1,2
35283795,0,0,0,0,1,0
4589145,0,0,0,0,1,2
39045292,0,0,0,0,1,3
15811762,0,0,0,0,1,0
36023414,0,0,0,0,1,1
16269098,0,0,0,0,1,3
14754688,0,0,0,0,1,0
21820644,0,0,0,0,1,3
4923997,0,0,0,0,1,0
14176384,0,0,0,0,1,3
6153285,0,0,0,0,1,1
12405280,0,0,0,0,1,0
27048495,0,0,0,0,1,0
7997825,0,0,0,0,1,0
6531211,0,0,0,0,1,3
319775,0,0,0,0,1,0
22082439,0,0,0,0,1,0
3850622,0,0,0,0,1,0
7223609,0,0,0,0,1,3
18142031,0,0,0,0,1,0
15674897,0,0,0,0,1,2
4117482,0,0,0,0,1,2
1340939,0,0,0,0,1,0
2163462,0,0,0,0,1,2
12711820,0,0,0,0,1,0
6593062,0,0,0,0,1,0
18771442,0,0,0,0,1,0
25470300,0,0,0,0,1,1
16490142,0,0,0,1,0,2
11266385,0,0,0,0,1,0
3840776,0,0,0,0,1,0
14069673,0,0,0,0,1,0
23827407,0,0,0,0,1,3
21267126,0,0,0,0,1,2
11362956,0,0,0,1,0,2
35432115,0,0,0,0,1,3
39331356,0,0,0,0,1,3
1822122,0,0,0,0,1,0
2635395,0,0,0,0,1,3
14995173,0,0,0,0,1,0
27152316,0,0,0,0,1,0
20676780,0,0,0,0,1,1
7043389,0,0,0,0,1,0
8965139,0,0,0,0,1,0
20815347,0,0,0,0,1,2
11596917,0,0,0,0,1,1
12131274,0,0,0,0,1,0
20188920,0,0,0,0,1,0
4559407,0,0,0,0,1,0
30141547,0,0,0,0,1,3
6518158,0,0,0,0,1,3
9475266,0,0,0,0,1,0
7357058,0,0,0,0,1,3
32011042,0,0,0,0,1,3
12146874,0,0,0,0,1,2
34129217,0,0,0,0,1,3
17891456,0,0,0,0,1,0
14234517,0,0,0,0,1,3
25894211,0,0,0,0,1,1
20415226,0,0,0,0,1,3
17088326,0,0,0,0,1,1
3194181,0,0,0,0,1,3
4266891,0,0,0,0,1,0
14592459,0,0,0,0,1,2
5664348,0,0,0,0,1,0
9852190,0,0,0,0,1,0
15660970,0,0,0,0,1,0
30441001,0,0,0,0,1,0
36234989,0,0,0,0,1,0
26943777,0,0,0,0,1,3
9630189,1,0,1,0,0,2
34960969,0,0,0,0,1,0
11943068,0,0,0,0,1,0
7068921,0,0,0,0,1,3
4321503,0,0,0,0,1,3
6057465,0,0,0,0,1,0
19799681,0,0,0,0,1,2
9629034,0,0,0,0,1,0
1410933,0,0,0,0,1,0
14610855,0,0,0,0,1,0
20053194,0,0,0,0,1,0
18854041,0,0,0,0,1,2
16256447,0,0,0,0,1,0
10455738,0,0,0,1,0,2
10909541,0,0,0,0,1,0
3647285,0,0,0,0,1,0
14387693,0,0,0,0,1,1
19662745,0,0,0,0,1,0
2207670,0,0,0,0,1,0
4711961,0,0,0,0,1,0
19987779,0,0,0,0,1,1
8949880,0,0,0,0,1,0
28828228,0,0,0,0,1,1
14090272,0,0,0,0,1,0
9499867,1,0,1,0,0,2
1465068,0,0,0,0,1,0
18900000,0,0,0,0,1,3
31088581,0,0,0,0,1,0
4268257,0,0,0,0,1,3
40608771,0,0,0,0,1,1
26863163,0,0,0,0,1,0
24125679,0,0,0,0,1,3
23478902,0,0,0,0,1,0
18796476,0,0,0,0,1,1
9692800,0,0,0,0,1,1
21841686,0,0,0,0,1,3
36004713,0,0,0,0,1,1
3606350,0,0,0,0,1,0
10776516,0,0,0,0,1,0
15751115,0,0,0,0,1,1
2458040,0,0,0,0,1,0
25188458,0,0,0,0,1,3
4569960,0,0,0,0,1,0
3828430,0,0,0,0,1,3
20627893,0,0,0,0,1,0
14594501,0,0,0,0,1,3
17261615,0,0,0,0,1,0
16620546,0,0,0,0,1,0
39948795,0,0,0,0,1,3
9332319,0,0,0,0,1,2
26602120,0,0,0,0,1,3
22064273,0,0,0,0,1,0
19885968,0,0,0,0,1,0
1773568,0,0,0,0,1,0
16340036,0,0,0,0,1,3
6555730,0,0,0,0,1,0
20585847,0,0,0,0,1,0
15854471,0,0,0,0,1,0
3595393,0,0,0,0,1,0
19754418,0,0,0,0,1,3
1534253,0,0,0,0,1,3
15014644,0,0,0,0,1,0
31593434,0,0,0,0,1,3
21238429,0,0,0,0,1,3
18963992,0,0,0,0,1,0
28125791,0,0,0,0,1,1
12789217,0,0,0,0,1,0
5109019,0,0,0,0,1,0
3158347,0,0,0,0,1,2
3238476,0,0,0,0,1,1
4929374,0,0,0,0,1,0
17769876,0,0,0,0,1,0
1796600,0,0,0,0,1,0
18906634,0,0,0,0,1,3
27223939,0,0,0,0,1,0
8227828,0,0,0,0,1,0
10515047,0,0,0,0,1,0
10201042,0,0,0,0,1,0
20264003,0,0,0,0,1,0
6820157,0,0,0,0,1,0
32729946,0,0,0,0,1,0
3134940,0,0,0,0,1,2
36222470,0,0,0,0,1,3
1531545,0,0,0,0,1,1
88180,0,0,0,0,1,0
5898113,0,0,0,1,0,2
20176212,0,0,0,0,1,0
5533943,0,0,0,0,1,0
39242881,0,0,0,0,1,1
18789756,0,0,0,0,1,3
11625495,0,0,0,0,1,0
37819973,0,0,0,0,1,0
35544805,0,0,0,0,1,0
24265366,0,0,0,0,1,0
17002311,0,0,0,0,1,0
9205700,0,0,0,0,1,0
11086963,0,0,0,0,1,3
15958928,0,0,0,0,1,0
3196967,0,0,0,0,1,2
20586802,0,0,0,0,1,3
15635330,0,0,0,0,1,0
3215166,0,0,0,0,1,0
8166266,0,0,0,0,1,3
15579887,0,0,0,0,1,1
18902626,0,0,0,0,1,0
4609620,0,0,0,0,1,0
27571376,0,0,0,0,1,1
15800628,0,0,0,1,0,2
9904883,0,0,0,0,1,0
3577839,0,0,0,1,0,2
38192240,0,0,0,0,1,1
25644028,0,0,0,0,1,1
4453250,0,0,0,0,1,0
14308808,0,0,0,0,1,3
1396695,0,0,0,0,1,0
8092447,0,0,0,0,1,0
26451608,0,0,0,0,1,0
26053887,0,0,0,0,1,0
435978,0,0,0,0,1,3
26553794,0,0,0,0,1,0
24140328,0,0,0,0,1,3
5105314,0,0,0,0,1,3
37585117,0,0,0,0,1,3
23027686,0,0,0,0,1,3
4249682,0,0,0,0,1,0
28034722,0,0,0,0,1,3
24167507,0,0,0,0,1,1
26055271,0,0,0,0,1,1
16998323,0,0,0,0,1,3
17703347,0,0,0,0,1,0
9536574,0,0,0,0,1,0
18116220,0,0,0,1,0,3
26964677,0,0,0,0,1,1
11588827,1,1,1,0,0,2
35646336,0,0,0,0,1,3
17140027,0,0,0,0,1,0
18843921,0,0,0,0,1,0
14364795,0,0,0,0,1,0
7709552,0,0,0,0,1,3
10467564,0,0,0,0,1,0
23079251,0,0,0,0,1,1
30476149,0,0,0,0,1,1
22791666,0,0,0,0,1,0
16740124,0,0,0,0,1,1
29561983,0,0,0,0,1,1
1669331,0,0,0,0,1,0
16359087,0,0,0,0,1,1
7942424,0,0,0,0,1,2
27520136,0,0,0,0,1,1
36279135,0,0,0,0,1,3
1179945,0,0,0,0,1,0
5903052,0,0,0,0,1,0
213812,0,0,0,0,1,0
18462819,0,0,0,0,1,0
16412177,0,0,0,0,1,1
19590072,0,0,0,0,1,0
38266926,0,0,0,0,1,3
20378502,0,0,0,0,1,0
23581990,0,0,0,0,1,0
18876932,0,0,0,0,1,0
712285,0,0,0,0,1,0
230011,0,0,0,0,1,2
23111688,0,0,0,0,1,1
17396687,0,0,0,0,1,1
14816222,0,0,0,0,1,0
22091428,0,0,0,0,1,0
9491643,0,0,0,0,1,0
445386,0,0,0,0,1,0
20166353,0,0,0,0,1,0
17020493,0,0,0,0,1,3
7788772,0,0,0,0,1,0
20143233,0,0,0,0,1,0
2195110,0,0,0,0,1,3
31031586,0,0,0,0,1,0
508058,0,0,0,0,1,2
17342880,0,0,0,0,1,0
1913882,0,0,0,0,1,1
20496812,0,0,0,0,1,0
2951392,0,0,0,0,1,0
2448883,0,0,0,0,1,1
10697448,0,0,0,0,1,1
24926947,0,0,0,0,1,0
12083265,0,0,0,0,1,3
8699747,0,0,0,0,1,0
16443774,0,0,0,0,1,1
22698784,0,0,0,0,1,0
25197045,0,0,0,0,1,0
110741,0,0,0,0,1,0
7301553,0,0,0,0,1,0
7958813,0,0,0,0,1,0
16610360,0,0,0,0,1,1
37857345,0,0,0,0,1,3
20021288,0,0,0,0,1,1
15001838,0,0,0,0,1,2
17191577,0,0,0,0,1,1
20080632,0,0,0,0,1,0
3081748,0,0,0,1,0,2
30594821,0,0,0,0,1,3
37730217,0,0,0,0,1,0
27551617,0,0,0,1,0,2
1938378,0,0,0,0,1,1
3949351,0,0,0,0,1,0
3723546,0,0,0,0,1,2
4069446,0,0,0,0,1,1
4510240,0,0,0,1,0,1
10260937,0,0,0,0,1,2
26688274,0,0,0,0,1,0
8732467,0,0,0,1,0,2
22405479,0,0,0,0,1,1
28748370,0,0,0,0,1,3
34785750,0,0,0,0,1,1
986772,0,0,0,0,1,0
16549398,0,0,0,0,1,0
35379267,0,0,0,0,1,1
25271894,0,0,0,0,1,3
5159991,0,0,0,0,1,2
3486326,0,0,0,0,1,0
4312169,0,0,0,0,1,0
10081560,0,0,0,0,1,0
7687857,0,0,0,0,1,0
35629726,0,0,0,0,1,3
25726241,0,0,0,0,1,0
560485,0,0,0,0,1,3
16197462,0,0,0,0,1,0
261785,0,0,0,0,1,0
22029276,0,0,0,0,1,1
9620663,0,0,0,0,1,0
21159689,0,0,0,0,1,0
14645306,0,0,0,0,1,0
9190971,0,0,0,0,1,0
38609750,0,0,0,0,1,3
27469944,0,0,0,0,1,1
4754534,0,0,0,0,1,0
32513472,0,0,0,0,1,3
21907936,0,0,0,0,1,3
41817379,0,0,0,0,1,0
17505502,0,0,0,0,1,0
12791093,0,0,0,0,1,0
23257579,0,0,0,0,1,1
16728680,0,0,0,0,1,0
27807377,0,0,0,0,1,1
2938886,0,0,0,0,1,0
28641898,0,0,0,0,1,0
42281529,0,0,0,0,1,0
17125856,0,0,0,0,1,0
42230652,0,0,0,0,1,0
14125134,0,0,0,0,1,3
7202111,0,0,0,0,1,0
4379830,0,0,0,0,1,3
2533051,0,0,0,0,1,0
16979690,0,0,0,1,0,2
40327913,0,0,0,0,1,1
15820349,0,0,0,0,1,1
4357899,0,0,0,0,1,0
26332749,0,0,0,0,1,0
27227987,0,0,0,0,1,3
18870636,0,0,0,0,1,0
106293,0,0,0,0,1,0
3591102,0,0,0,0,1,2
35363936,0,0,0,0,1,3
22955337,0,0,0,0,1,0
17569152,0,0,0,0,1,0
30467956,0,0,0,0,1,3
18212466,0,0,0,0,1,0
28311567,0,0,0,0,1,2
30329614,0,0,0,0,1,3
21119341,0,0,0,0,1,0
30899650,0,0,0,0,1,0
18839207,0,0,0,0,1,3
17732771,0,0,0,0,1,3
15658026,0,0,0,0,1,0
1849175,0,0,0,0,1,0
803535,0,0,0,0,1,0
22077679,0,0,0,0,1,1
16837317,0,0,0,0,1,0
9018987,0,0,0,0,1,0
32600953,0,0,0,0,1,1
10508721,0,0,0,0,1,0
4658475,0,0,0,0,1,0
33864616,0,0,0,0,1,3
41298437,0,0,0,0,1,0
7483806,0,0,0,0,1,0
27667923,0,0,0,0,1,1
39174822,0,0,0,0,1,3
10847886,0,0,0,0,1,0
41800195,0,0,0,0,1,1
14798971,0,0,0,0,1,0
31498644,0,0,0,0,1,3
24246794,0,0,0,0,1,0
4279492,0,0,0,0,1,1
7658361,0,0,0,0,1,0
3024855,0,0,0,0,1,3
20581837,0,0,0,0,1,0
8707934,0,0,0,0,1,0
29235251,0,0,0,0,1,0
3250155,0,0,0,0,1,0
16380525,0,0,0,0,1,0
2564231,0,0,0,0,1,3
8182854,0,0,0,0,1,0
38710238,0,0,0,0,1,3
12192776,0,0,0,0,1,2
20730635,0,0,0,0,1,1
22206023,0,0,0,0,1,3
25652341,0,0,0,0,1,0
14923836,0,0,0,0,1,0
23146641,0,0,0,0,1,3
11935408,0,0,0,0,1,0
17825097,0,0,0,0,1,3
17631185,0,0,0,0,1,0
23054713,0,0,0,0,1,1
34781536,0,0,0,0,1,0
8285024,0,0,0,0,1,0
3677414,0,0,0,0,1,0
8399637,0,0,0,0,1,0
5807289,0,0,0,0,1,0
10161525,0,0,0,0,1,0
27357259,0,0,0,0,1,1
15497960,0,0,0,0,1,1
11063105,0,0,0,0,1,0
25141042,0,0,0,0,1,3
5667671,0,0,0,0,1,3
36379153,0,0,0,0,1,3
18170334,0,0,0,0,1,0
14341869,0,0,0,0,1,0
28910135,0,0,0,0,1,3
6455281,0,0,0,0,1,0
9372432,0,0,0,0,1,0
17848017,0,0,0,0,1,0
10621361,1,0,1,0,0,2
11788820,0,0,0,0,1,3
11310799,0,0,0,0,1,3
27186485,0,0,0,0,1,1
3883779,0,0,0,0,1,0
19810071,0,0,0,0,1,3
6164822,0,0,0,0,1,0
11629735,0,0,0,0,1,0
2209609,0,0,0,0,1,2
14840108,0,0,0,0,1,1
2565399,0,0,0,0,1,3
15011374,0,0,0,0,1,0
5738746,0,0,0,0,1,3
36129900,0,0,0,0,1,3
33901485,0,0,0,0,1,1
4755819,0,0,0,0,1,0
26701147,0,0,0,0,1,3
24053427,0,0,0,0,1,3
14511185,0,0,0,0,1,3
8366662,0,0,0,0,1,0
5433609,0,0,0,0,1,3
39802023,0,0,0,0,1,3
34553989,0,0,0,0,1,1
20696445,0,0,0,0,1,3
25451097,0,0,0,0,1,0
34833835,0,0,0,0,1,3
225555,0,0,0,0,1,0
9469143,0,0,0,0,1,0
3669488,0,0,0,0,1,0
2920386,0,0,0,0,1,2
11151713,0,0,0,0,1,0
26235282,0,0,0,0,1,3
758194,0,0,0,0,1,0
11427620,0,0,0,0,1,3
28960597,0,0,0,0,1,1
16954102,0,0,0,0,1,3
17967398,0,0,0,0,1,0
29653029,0,0,0,0,1,3
11928913,0,0,0,0,1,2
17149033,0,0,0,0,1,3
23449217,0,0,0,0,1,1
3224363,0,0,0,0,1,2
6733241,0,0,0,0,1,0
11431703,0,0,0,0,1,2
17850870,0,0,0,0,1,2
33963673,0,0,0,0,1,0
6729898,0,0,0,0,1,0
21054928,0,0,0,0,1,3
4365444,0,0,0,0,1,0
31918872,0,0,0,0,1,1
23148041,0,0,0,0,1,0
2576653,0,0,0,0,1,1
2983865,0,0,0,0,1,0
21107706,0,0,0,0,1,2
9857076,0,0,0,0,1,1
31928971,0,0,0,0,1,1
8188584,0,0,0,0,1,1
22770215,0,0,0,0,1,0
40708458,0,0,0,0,1,2
18761578,0,0,0,0,1,1
10739820,0,0,0,0,1,3
9426963,0,0,0,0,1,0
20199620,0,0,0,0,1,3
37743,0,0,0,0,1,0
14065838,0,0,0,0,1,3
17785879,0,0,0,0,1,0
17575759,0,0,0,0,1,0
29127029,0,0,0,0,1,3
16964192,0,0,0,0,1,1
23563970,0,0,0,0,1,0
35233919,0,0,0,0,1,1
19688655,0,0,0,0,1,3
17229754,0,0,0,0,1,0
15521893,0,0,0,0,1,0
4090738,0,0,0,0,1,2
6491471,0,0,0,0,1,0
29040374,0,0,0,0,1,3
4509913,0,0,0,0,1,0
5870595,0,0,0,0,1,1
11343856,0,0,0,0,1,2
8233472,1,0,1,0,0,3
19989531,0,0,0,0,1,0
10427425,0,0,0,0,1,2
8614118,0,0,0,0,1,0
39760403,0,0,0,0,1,1
3283261,0,0,0,0,1,0
1759157,0,0,0,0,1,0
23529185,0,0,0,0,1,0
6492614,0,0,0,0,1,0
27810406,0,0,0,0,1,0
29855675,0,0,0,0,1,1
16261712,0,0,0,1,0,2
11604977,0,0,0,0,1,0
9452830,0,0,0,0,1,0
18731025,0,0,0,0,1,2
17783894,0,0,0,0,1,0
15002076,0,0,0,0,1,2
28064096,0,0,0,0,1,1
19824945,0,0,0,0,1,0
2977530,0,0,0,0,1,0
26359212,0,0,0,0,1,0
40216551,0,0,0,0,1,1
28617397,0,0,0,0,1,3
16384998,0,0,0,0,1,2
12118798,0,0,0,1,0,2
22164167,0,0,0,0,1,3
10496832,0,0,0,0,1,0
12242725,0,0,0,0,1,0
18089038,0,0,0,0,1,2
10758584,0,0,0,1,0,2
7509664,0,0,0,0,1,0
20798922,0,0,0,0,1,1
10661098,0,0,0,0,1,0
2186944,0,0,0,0,1,0
14085746,0,0,0,0,1,0
17114200,0,0,0,0,1,0
3942420,0,0,0,0,1,2
31466234,0,0,0,0,1,3
36872949,0,0,0,0,1,1
21170318,0,0,0,0,1,0
20137981,0,0,0,0,1,3
16416674,0,0,0,0,1,1
22621717,0,0,0,0,1,3
5373226,0,0,0,0,1,0
15700070,0,0,0,0,1,3
7608206,0,0,0,0,1,2
1451468,0,0,0,0,1,0
19828447,0,0,0,0,1,0
18193209,0,0,0,0,1,0
7955893,0,0,0,0,1,2
21473009,0,0,0,0,1,0
41255532,0,0,0,0,1,0
1811890,0,0,0,0,1,0
10055850,0,0,0,0,1,3
29145293,0,0,0,0,1,3
1475943,0,0,0,0,1,0
20566655,0,0,0,0,1,0
14560976,0,0,0,0,1,1
20913114,0,0,0,0,1,3
2521032,0,0,0,0,1,0
314718,0,0,0,0,1,0
16304779,0,0,0,0,1,0
15628706,0,0,0,0,1,0
8065089,0,0,0,0,1,0
9726717,0,0,0,0,1,0
14133197,0,0,0,0,1,1
10365232,0,0,0,0,1,0
15661625,0,0,0,0,1,0
11490007,0,0,0,0,1,0
6265967,0,0,0,0,1,0
11633892,0,0,0,0,1,0
38883782,0,0,0,0,1,3
11720723,0,0,0,0,1,3
17285000,0,0,0,0,1,0
22185732,0,0,0,0,1,1
15965188,0,0,0,0,1,0
22150858,0,0,0,0,1,0
8094510,0,0,0,0,1,0
20211153,0,0,0,0,1,0
12138695,0,0,0,0,1,0
16106393,0,0,0,0,1,0
19976028,0,0,0,0,1,1
16708987,0,0,0,0,1,3
3694163,0,0,0,1,0,2
23030990,0,0,0,0,1,3
1751990,0,0,0,0,1,0
2202911,1,0,1,0,0,2
17783746,0,0,0,0,1,0
31361925,0,0,0,0,1,3
35428415,0,0,0,0,1,3
12760258,0,0,0,0,1,0
12378596,0,0,0,0,1,3
21297135,0,0,0,0,1,0
17653045,0,0,0,0,1,1
3870175,0,0,0,0,1,1
2208037,0,0,0,0,1,0
18178464,0,0,0,0,1,2
555564,0,0,0,0,1,0
8217142,0,0,0,0,1,2
4928092,0,0,0,0,1,0
8170136,0,0,0,1,0,2
11148565,0,0,0,0,1,0
4294771,0,0,0,0,1,1
29616235,0,0,0,0,1,3
1348632,0,0,0,0,1,0
2010304,0,0,0,0,1,3
14350680,0,0,0,0,1,1
2508124,0,0,0,0,1,3
15582414,0,0,0,0,1,0
4060030,0,0,0,0,1,0
20141223,0,0,0,0,1,0
3803652,0,0,0,0,1,2
720600,0,0,0,0,1,0
14766244,0,0,0,0,1,3
1017127,0,0,0,0,1,3
3648590,0,0,0,0,1,0
12030678,0,0,0,0,1,1
9656031,0,0,0,0,1,0
4451806,0,0,0,0,1,0
4746431,0,0,0,0,1,1
11863816,0,0,0,0,1,3
11738862,0,0,0,0,1,3
17953730,0,0,0,0,1,0
37960414,0,0,0,0,1,0
19918130,0,0,0,0,1,0
11219753,0,0,0,0,1,0
26491109,0,0,0,0,1,1
4206744,0,0,0,0,1,3
21156031,1,0,1,0,0,3
16364262,0,0,0,0,1,0
12309024,0,0,0,0,1,0
17987500,0,0,0,0,1,0
34923430,0,0,0,0,1,0
38661408,0,0,0,0,1,3
7136857,0,0,0,0,1,0
7959448,0,0,0,0,1,0
18866393,0,0,0,0,1,1
25602732,0,0,0,0,1,1
3762980,0,0,0,0,1,3
19033628,0,0,0,0,1,3
12369255,0,0,0,0,1,3
12140221,0,0,0,0,1,0
4098885,0,0,0,0,1,0
3178324,0,0,0,0,1,0
35942753,0,0,0,0,1,1
26530218,0,0,0,0,1,0
6143930,0,0,0,0,1,0
32420725,0,0,0,0,1,0
18727494,0,0,0,0,1,2
33983154,0,0,0,0,1,1
9510132,0,0,0,0,1,0
14498798,0,0,0,0,1,0
3216167,0,0,0,0,1,0
414737,0,0,0,0,1,2
20209271,0,0,0,0,1,2
12062786,0,0,0,0,1,0
2831014,0,0,0,0,1,1
10641017,0,0,0,0,1,1
12628045,0,0,0,0,1,0
1141886,0,0,0,0,1,0
25356248,0,0,0,0,1,0
3072744,0,0,0,0,1,3
34631679,0,0,0,0,1,3
11281362,0,0,0,0,1,0
18089924,0,0,0,0,1,1
6517589,0,0,0,1,0,2
3593463,0,0,0,0,1,2
17875749,0,0,0,0,1,3
21951225,0,0,0,0,1,3
17791448,0,0,0,0,1,3
15960332,0,0,0,0,1,0
2379398,0,0,0,0,1,0
9866904,0,0,0,0,1,0
11175144,0,0,0,0,1,0
1748421,0,0,0,0,1,3
2158540,0,0,0,0,1,3
33850945,0,0,0,0,1,1
28654184,0,0,0,0,1,3
2269688,1,0,1,0,0,2
14450029,0,0,0,0,1,0
23685571,0,0,0,0,1,0
8032793,0,0,0,0,1,0
4991223,0,0,0,0,1,3
41646364,0,0,0,0,1,3
690602,0,0,0,0,1,0
11801853,0,0,0,0,1,0
27350469,0,0,0,0,1,1
12836291,0,0,0,0,1,1
21600964,0,0,0,0,1,0
35186342,0,0,0,0,1,3
18132580,0,0,0,0,1,3
3282988,0,0,0,0,1,0
10814360,0,0,0,0,1,0
16501491,0,0,0,0,1,2
3178319,0,0,0,0,1,0
2470491,0,0,0,0,1,2
4887264,0,0,0,0,1,2
14648326,0,0,0,0,1,0
17583526,0,0,0,0,1,0
9194740,0,0,0,0,1,0
12316837,0,0,0,0,1,0
2468031,0,0,0,0,1,3
16346318,0,0,0,0,1,1
17848424,0,0,0,0,1,3
16099674,0,0,0,0,1,0
15587870,0,0,0,0,1,2
9647034,0,0,0,0,1,0
28253378,0,0,0,0,1,3
4690141,0,0,0,0,1,1
567191,0,0,0,0,1,0
14434764,0,0,0,0,1,0
16610818,0,0,0,0,1,0
16668905,0,0,0,0,1,0
21885967,0,0,0,0,1,1
8569161,0,0,0,0,1,0
